"TABLE","emr","cert"
"sessionId","165139","109599"
"sessionId","165148","109600"
"sessionId","165250","109601"
"sessionId","165255","109602"
"sessionId","165269","109603"
"sessionId","165280","109604"
"sessionId","165294","109605"
"sessionId","165296","109606"
"sessionId","165301","109607"
"sessionId","165305","109608"
"sessionId","165308","109609"
"sessionId","165345","109610"
"sessionId","165354","109611"
"sessionId","165365","109612"
"sessionId","165377","109613"
"sessionId","165390","109614"
"sessionId","165398","109615"
"sessionId","165411","109616"
"sessionId","165429","109617"
"sessionId","167523","109618"
"sessionId","167669","109619"
"sessionId","167689","109620"
"sessionId","167696","109621"
"sessionId","167702","109622"
"sessionId","167827","109623"
"sessionId","167846","109624"
"sessionId","167847","109625"
"sessionId","167850","109626"
"sessionId","167851","109627"
"sessionId","167853","109628"
"sessionId","167855","109629"
"sessionId","167908","109630"
"sessionId","167909","109631"
"sessionId","167910","109632"
"sessionId","167911","109633"
"sessionId","167912","109634"
"sessionId","167913","109635"
"sessionId","167914","109636"
"sessionId","167915","109637"
"sessionId","167916","109638"
"sessionId","167917","109639"
"sessionId","167918","109640"
"sessionId","167952","109641"
"sessionId","169185","109642"
"sessionId","169189","109643"
"sessionId","169191","109644"
"sessionId","169197","109645"
"sessionId","169202","109646"
"sessionId","169210","109647"
"sessionId","169268","109648"
"sessionId","169270","109649"
"sessionId","169272","109650"
"sessionId","169273","109651"
"sessionId","169274","109652"
"sessionId","170080","109653"
"sessionId","170085","109654"
"sessionId","170091","109655"
"sessionId","170092","109656"
"sessionId","170099","109657"
"sessionId","170101","109658"
"sessionId","170152","109659"
"sessionId","170157","109660"
"sessionId","170164","109661"
"sessionId","170169","109662"
"sessionId","170171","109663"
"sessionId","170175","109664"
"sessionId","170177","109665"
"sessionId","170178","109666"
"sessionId","170181","109667"
"sessionId","170193","109668"
"sessionId","170195","109669"
"sessionId","170196","109670"
"sessionId","170197","109671"
"sessionId","170198","109672"
"sessionId","170199","109673"
"sessionId","170201","109674"
"sessionId","170202","109675"
"sessionId","170203","109676"
"sessionId","170204","109677"
"sessionId","170205","109678"
"sessionId","170206","109679"
"sessionId","170207","109680"
"sessionId","170208","109681"
"sessionId","170234","109682"
"sessionId","170243","109683"
"sessionId","170248","109684"
"sessionId","170256","109685"
"sessionId","170260","109686"
"sessionId","170263","109687"
"sessionId","170285","109688"
"sessionId","170290","109689"
"sessionId","170304","109690"
"sessionId","170305","109691"
"sessionId","170310","109692"
"sessionId","170316","109693"
"sessionId","170808","109694"
"sessionId","170811","109695"
"sessionId","170899","109696"
"sessionId","170906","109697"
"sessionId","170909","109698"
"sessionId","170929","109699"
"sessionId","170939","109700"
"sessionId","170981","109701"
"sessionId","170986","109702"
"sessionId","170991","109703"
"sessionId","171021","109704"
"sessionId","171026","109705"
"sessionId","171035","109706"
"sessionId","171038","109707"
"sessionId","171045","109708"
"sessionId","171049","109709"
"sessionId","171131","109710"
"sessionId","171141","109711"
"sessionId","171203","109712"
"sessionId","171206","109713"
"sessionId","171210","109714"
"sessionId","171212","109715"
"sessionId","171213","109716"
"sessionId","171216","109717"
"sessionId","171217","109718"
"sessionId","171219","109719"
"sessionId","171222","109720"
"sessionId","171225","109721"
"sessionId","171228","109722"
"sessionId","171232","109723"
"sessionId","171233","109724"
"sessionId","171236","109725"
"sessionId","171241","109726"
"sessionId","171243","109727"
"sessionId","171266","109728"
"sessionId","171268","109729"
"sessionId","171275","109730"
"sessionId","171276","109731"
"sessionId","171278","109732"
"sessionId","171279","109733"
"sessionId","171282","109734"
"sessionId","171286","109735"
"sessionId","171289","109736"
"sessionId","171290","109737"
"sessionId","171293","109738"
"sessionId","171295","109739"
"sessionId","171298","109740"
"sessionId","171299","109741"
"sessionId","171302","109742"
"sessionId","171304","109743"
"sessionId","171308","109744"
"sessionId","171610","109745"
"sessionId","171612","109746"
"sessionId","171614","109747"
"sessionId","171616","109748"
"sessionId","171619","109749"
"sessionId","171621","109750"
"sessionId","171623","109751"
"sessionId","171624","109752"
"sessionId","171626","109753"
"sessionId","171628","109754"
"sessionId","171631","109755"
"sessionId","171635","109756"
"sessionId","171637","109757"
"sessionId","171639","109758"
"sessionId","171640","109759"
"sessionId","171641","109760"
"sessionId","171642","109761"
"sessionId","171643","109762"
"sessionId","172356","109763"
"sessionId","172361","109764"
"sessionId","172365","109765"
"sessionId","172410","109766"
"sessionId","172419","109767"
"sessionId","172424","109768"
"sessionId","172429","109769"
"sessionId","172444","109770"
"sessionId","172451","109771"
"sessionId","173163","109772"
"sessionId","173181","109773"
"sessionId","173213","109774"
"sessionId","173223","109775"
"sessionId","173235","109776"
"sessionId","173252","109777"
"sessionId","173270","109778"
"sessionId","173284","109779"
"sessionId","173291","109780"
"sessionId","173304","109781"
"sessionId","173307","109782"
"sessionId","173411","109783"
"sessionId","173417","109784"
"sessionId","173431","109785"
"sessionId","173435","109786"
"sessionId","173437","109787"
"sessionId","173442","109788"
"sessionId","173443","109789"
"sessionId","173451","109790"
"sessionId","173454","109791"
"sessionId","173458","109792"
"sessionId","173466","109793"
"sessionId","173471","109794"
"sessionId","173474","109795"
"sessionId","173476","109796"
"sessionId","173922","109797"
"sessionId","173928","109798"
"sessionId","173933","109799"
"sessionId","173938","109800"
"sessionId","173941","109801"
"sessionId","173945","109802"
"sessionId","173953","109803"
"sessionId","174010","109804"
"sessionId","174025","109805"
"sessionId","174029","109806"
"sessionId","174070","109807"
"sessionId","174380","109808"
"sessionId","174382","109809"
"sessionId","174384","109810"
"sessionId","174386","109811"
"sessionId","174389","109812"
"sessionId","174390","109813"
"sessionId","174392","109814"
"sessionId","174398","109815"
"sessionId","174400","109816"
"sessionId","174401","109817"
"sessionId","174403","109818"
"sessionId","174405","109819"
"sessionId","174406","109820"
"sessionId","174408","109821"
"sessionId","174410","109822"
"sessionId","174412","109823"
"sessionId","174413","109824"
"sessionId","174414","109825"
"sessionId","174415","109826"
"sessionId","174416","109827"
"sessionId","174417","109828"
"sessionId","174418","109829"
"sessionId","174419","109830"
"sessionId","174420","109831"
"sessionId","174421","109832"
"sessionId","174432","109833"
"sessionId","174434","109834"
"sessionId","174435","109835"
"sessionId","174436","109836"
"sessionId","174438","109837"
"sessionId","174440","109838"
"sessionId","174879","109839"
"sessionId","174906","109840"
"sessionId","175253","109841"
"sessionId","175259","109842"
"sessionId","175260","109843"
"sessionId","175268","109844"
"sessionId","175287","109845"
"sessionId","175288","109846"
"sessionId","175318","109847"
"sessionId","175353","109848"
"sessionId","175358","109849"
"sessionId","175376","109850"
"sessionId","175395","109851"
"sessionId","175417","109852"
"sessionId","175421","109853"
"sessionId","175516","109854"
"sessionId","175518","109855"
"sessionId","175526","109856"
"sessionId","175530","109857"
"sessionId","175541","109858"
"sessionId","175543","109859"
"sessionId","175553","109860"
"sessionId","175594","109861"
"sessionId","175595","109862"
"sessionId","175607","109863"
"sessionId","175649","109864"
"sessionId","175651","109865"
"sessionId","175653","109866"
"sessionId","175671","109867"
"sessionId","175715","109868"
"sessionId","175718","109869"
"sessionId","175719","109870"
"sessionId","175721","109871"
"sessionId","175725","109872"
"sessionId","175726","109873"
"sessionId","176654","109874"
"sessionId","176672","109875"
"sessionId","176685","109876"
"sessionId","176688","109877"
"sessionId","176706","109878"
"sessionId","176777","109879"
"sessionId","176782","109880"
"sessionId","176804","109881"
"sessionId","176807","109882"
"sessionId","176815","109883"
"sessionId","176879","109884"
"sessionId","176884","109885"
"sessionId","176887","109886"
"sessionId","176890","109887"
"sessionId","176895","109888"
"sessionId","177423","109889"
"sessionId","177431","109890"
"sessionId","177440","109891"
"sessionId","177449","109892"
"sessionId","177459","109893"
"sessionId","177463","109894"
